country,year,suicides_no,population,suicides/100k pop,HDI for year,gdp_for_year ($),gdp_per_capita ($),Id
Antigua and Barbuda,2002,0,6921,0,,814.615.333,10499,452
Antigua and Barbuda,2002,0,10604,0,,814.615.333,10499,453
Antigua and Barbuda,2002,0,7980,0,,814.615.333,10499,454
Antigua and Barbuda,2002,0,3527,0,,814.615.333,10499,455
Antigua and Barbuda,2002,0,1024,0,,814.615.333,10499,456
Antigua and Barbuda,2003,1,3594,27.82,,855.643.111,10878,457
Antigua and Barbuda,2003,0,7454,0,,855.643.111,10878,458
Antigua and Barbuda,2003,0,7831,0,,855.643.111,10878,459
Antigua and Barbuda,2003,0,12129,0,,855.643.111,10878,460
Antigua and Barbuda,2003,0,8423,0,,855.643.111,10878,461
Antigua and Barbuda,2003,0,4054,0,,855.643.111,10878,462
Antigua and Barbuda,2003,0,1583,0,,855.643.111,10878,463
Antigua and Barbuda,2003,0,6730,0,,855.643.111,10878,464
Antigua and Barbuda,2003,0,6734,0,,855.643.111,10878,465
Antigua and Barbuda,2003,0,10997,0,,855.643.111,10878,466
Antigua and Barbuda,2003,0,8061,0,,855.643.111,10878,467
Antigua and Barbuda,2003,0,1068,0,,855.643.111,10878,468
Antigua and Barbuda,2004,1,3665,27.29,,919.577.148,11535,469
Antigua and Barbuda,2004,1,11406,8.77,,919.577.148,11535,470
Antigua and Barbuda,2004,0,7648,0,,919.577.148,11535,471
Antigua and Barbuda,2004,0,7531,0,,919.577.148,11535,472
Antigua and Barbuda,2004,0,12492,0,,919.577.148,11535,473
Antigua and Barbuda,2004,0,8488,0,,919.577.148,11535,474
Antigua and Barbuda,2004,0,4088,0,,919.577.148,11535,475
Antigua and Barbuda,2004,0,1590,0,,919.577.148,11535,476
Antigua and Barbuda,2004,0,6968,0,,919.577.148,11535,477
Antigua and Barbuda,2004,0,6556,0,,919.577.148,11535,478
Antigua and Barbuda,2004,0,8196,0,,919.577.148,11535,479
Antigua and Barbuda,2004,0,1094,0,,919.577.148,11535,480
Antigua and Barbuda,2005,0,7780,0,,1.022.191.296,12649,481
Antigua and Barbuda,2005,0,7327,0,,1.022.191.296,12649,482
Antigua and Barbuda,2005,0,12835,0,,1.022.191.296,12649,483
Antigua and Barbuda,2005,0,8584,0,,1.022.191.296,12649,484
Antigua and Barbuda,2005,0,4157,0,,1.022.191.296,12649,485
Antigua and Barbuda,2005,0,1575,0,,1.022.191.296,12649,486
Antigua and Barbuda,2005,0,7113,0,,1.022.191.296,12649,487
Antigua and Barbuda,2005,0,6444,0,,1.022.191.296,12649,488
Antigua and Barbuda,2005,0,11778,0,,1.022.191.296,12649,489
Antigua and Barbuda,2005,0,8358,0,,1.022.191.296,12649,490
Antigua and Barbuda,2005,0,3748,0,,1.022.191.296,12649,491
Antigua and Barbuda,2005,0,1110,0,,1.022.191.296,12649,492
Antigua and Barbuda,2006,0,7902,0,,1.157.005.444,14114,493
Antigua and Barbuda,2006,0,7098,0,,1.157.005.444,14114,494
Antigua and Barbuda,2006,0,13374,0,,1.157.005.444,14114,495
Antigua and Barbuda,2006,0,8571,0,,1.157.005.444,14114,496
Antigua and Barbuda,2006,0,4256,0,,1.157.005.444,14114,497
Antigua and Barbuda,2006,0,1573,0,,1.157.005.444,14114,498
Antigua and Barbuda,2006,0,7239,0,,1.157.005.444,14114,499
Antigua and Barbuda,2006,0,6319,0,,1.157.005.444,14114,500
Antigua and Barbuda,2006,0,12202,0,,1.157.005.444,14114,501
Antigua and Barbuda,2006,0,8485,0,,1.157.005.444,14114,502
Antigua and Barbuda,2006,0,3847,0,,1.157.005.444,14114,503
Antigua and Barbuda,2006,0,1107,0,,1.157.005.444,14114,504
Antigua and Barbuda,2007,1,12530,7.98,,1.311.401.333,15775,505
Antigua and Barbuda,2007,0,8013,0,,1.311.401.333,15775,506
Antigua and Barbuda,2007,0,6962,0,,1.311.401.333,15775,507
Antigua and Barbuda,2007,0,13860,0,,1.311.401.333,15775,508
Antigua and Barbuda,2007,0,8555,0,,1.311.401.333,15775,509
Antigua and Barbuda,2007,0,4400,0,,1.311.401.333,15775,510
Antigua and Barbuda,2007,0,1568,0,,1.311.401.333,15775,511
Antigua and Barbuda,2007,0,7330,0,,1.311.401.333,15775,512
Antigua and Barbuda,2007,0,6267,0,,1.311.401.333,15775,513
Antigua and Barbuda,2007,0,8564,0,,1.311.401.333,15775,514
Antigua and Barbuda,2007,0,3988,0,,1.311.401.333,15775,515
Antigua and Barbuda,2007,0,1094,0,,1.311.401.333,15775,516
Antigua and Barbuda,2008,0,8108,0,,1.368.431.037,16238,517
Antigua and Barbuda,2008,0,6910,0,,1.368.431.037,16238,518
Antigua and Barbuda,2008,0,14278,0,,1.368.431.037,16238,519
Antigua and Barbuda,2008,0,8537,0,,1.368.431.037,16238,520
Antigua and Barbuda,2008,0,4587,0,,1.368.431.037,16238,521
Antigua and Barbuda,2008,0,1567,0,,1.368.431.037,16238,522
Antigua and Barbuda,2008,0,7404,0,,1.368.431.037,16238,523
Antigua and Barbuda,2008,0,6274,0,,1.368.431.037,16238,524
Antigua and Barbuda,2008,0,12782,0,,1.368.431.037,16238,525
Antigua and Barbuda,2008,0,8599,0,,1.368.431.037,16238,526
Antigua and Barbuda,2008,0,4158,0,,1.368.431.037,16238,527
Antigua and Barbuda,2008,0,1069,0,,1.368.431.037,16238,528
Antigua and Barbuda,2009,0,8199,0,,1.224.253.000,14335,529
Antigua and Barbuda,2009,0,6917,0,,1.224.253.000,14335,530
Antigua and Barbuda,2009,0,14629,0,,1.224.253.000,14335,531
Antigua and Barbuda,2009,0,8514,0,,1.224.253.000,14335,532
Antigua and Barbuda,2009,0,4793,0,,1.224.253.000,14335,533
Antigua and Barbuda,2009,0,1571,0,,1.224.253.000,14335,534
Antigua and Barbuda,2009,0,7489,0,,1.224.253.000,14335,535
Antigua and Barbuda,2009,0,6325,0,,1.224.253.000,14335,536
Antigua and Barbuda,2009,0,12978,0,,1.224.253.000,14335,537
Antigua and Barbuda,2009,0,8599,0,,1.224.253.000,14335,538
Antigua and Barbuda,2009,0,4349,0,,1.224.253.000,14335,539
Antigua and Barbuda,2009,0,1042,0,,1.224.253.000,14335,540
Antigua and Barbuda,2012,0,8435,0,781,1.211.411.704,13657,541
Antigua and Barbuda,2012,0,7215,0,781,1.211.411.704,13657,542
Antigua and Barbuda,2012,0,15193,0,781,1.211.411.704,13657,543
Antigua and Barbuda,2012,0,8401,0,781,1.211.411.704,13657,544
Antigua and Barbuda,2012,0,5512,0,781,1.211.411.704,13657,545
Antigua and Barbuda,2012,0,1625,0,781,1.211.411.704,13657,546
Antigua and Barbuda,2012,0,7893,0,781,1.211.411.704,13657,547
Antigua and Barbuda,2012,0,6629,0,781,1.211.411.704,13657,548
Antigua and Barbuda,2012,0,13280,0,781,1.211.411.704,13657,549
Antigua and Barbuda,2012,0,8475,0,781,1.211.411.704,13657,550
Antigua and Barbuda,2012,0,4994,0,781,1.211.411.704,13657,551
Antigua and Barbuda,2012,0,1051,0,781,1.211.411.704,13657,552
Antigua and Barbuda,2013,0,8494,0,781,1.192.925.407,13287,553
Antigua and Barbuda,2013,0,7397,0,781,1.192.925.407,13287,554
Antigua and Barbuda,2013,0,15236,0,781,1.192.925.407,13287,555
Antigua and Barbuda,2013,0,8353,0,781,1.192.925.407,13287,556
Antigua and Barbuda,2013,0,5787,0,781,1.192.925.407,13287,557
Antigua and Barbuda,2013,0,1652,0,781,1.192.925.407,13287,558
Antigua and Barbuda,2013,0,8061,0,781,1.192.925.407,13287,559
Antigua and Barbuda,2013,0,6782,0,781,1.192.925.407,13287,560
Antigua and Barbuda,2013,0,13302,0,781,1.192.925.407,13287,561
Antigua and Barbuda,2013,0,8405,0,781,1.192.925.407,13287,562
Antigua and Barbuda,2013,0,5238,0,781,1.192.925.407,13287,563
Antigua and Barbuda,2013,0,1072,0,781,1.192.925.407,13287,564
Antigua and Barbuda,2014,0,8537,0,783,1.280.133.333,14093,565
Antigua and Barbuda,2014,0,7578,0,783,1.280.133.333,14093,566
Antigua and Barbuda,2014,0,15273,0,783,1.280.133.333,14093,567
Antigua and Barbuda,2014,0,8296,0,783,1.280.133.333,14093,568
Antigua and Barbuda,2014,0,6085,0,783,1.280.133.333,14093,569
Antigua and Barbuda,2014,0,1686,0,783,1.280.133.333,14093,570
Antigua and Barbuda,2014,0,8208,0,783,1.280.133.333,14093,571
Antigua and Barbuda,2014,0,6928,0,783,1.280.133.333,14093,572
Antigua and Barbuda,2014,0,13325,0,783,1.280.133.333,14093,573
Antigua and Barbuda,2014,0,8335,0,783,1.280.133.333,14093,574
Antigua and Barbuda,2014,0,5503,0,783,1.280.133.333,14093,575
Antigua and Barbuda,2014,0,1083,0,783,1.280.133.333,14093,576
Antigua and Barbuda,2015,1,6403,15.62,,1.364.863.037,14853,577
Antigua and Barbuda,2015,0,8561,0,,1.364.863.037,14853,578
Antigua and Barbuda,2015,0,7740,0,,1.364.863.037,14853,579
Antigua and Barbuda,2015,0,15323,0,,1.364.863.037,14853,580
Antigua and Barbuda,2015,0,8239,0,,1.364.863.037,14853,581
Antigua and Barbuda,2015,0,1724,0,,1.364.863.037,14853,582
Antigua and Barbuda,2015,0,8331,0,,1.364.863.037,14853,583
Antigua and Barbuda,2015,0,7059,0,,1.364.863.037,14853,584
Antigua and Barbuda,2015,0,13370,0,,1.364.863.037,14853,585
Antigua and Barbuda,2015,0,8268,0,,1.364.863.037,14853,586
Antigua and Barbuda,2015,0,5784,0,,1.364.863.037,14853,587
Antigua and Barbuda,2015,0,1087,0,,1.364.863.037,14853,588
Argentina,1985,202,363000,55.65,694,88.416.668.900,3264,589
Argentina,1985,485,1997000,24.29,694,88.416.668.900,3264,590
Argentina,1985,414,3346300,12.37,694,88.416.668.900,3264,591
Argentina,1985,210,2304000,9.11,694,88.416.668.900,3264,592
Argentina,1985,177,2234200,7.92,694,88.416.668.900,3264,593
Argentina,1985,41,537000,7.64,694,88.416.668.900,3264,594
Argentina,1985,156,2415200,6.46,694,88.416.668.900,3264,595
Argentina,1985,142,3355300,4.23,694,88.416.668.900,3264,596
Argentina,1985,65,2185200,2.97,694,88.416.668.900,3264,597
Argentina,1985,69,2354200,2.93,694,88.416.668.900,3264,598
Argentina,1985,16,3044200,0.53,694,88.416.668.900,3264,599
Argentina,1985,11,2955200,0.37,694,88.416.668.900,3264,600
Argentina,1986,230,365000,63.01,,110.934.442.763,4072,601
Argentina,1986,530,2008300,26.39,,110.934.442.763,4072,602
Argentina,1986,478,3365200,14.2,,110.934.442.763,4072,603
Argentina,1986,209,2246900,9.3,,110.934.442.763,4072,604
Argentina,1986,48,540200,8.89,,110.934.442.763,4072,605
Argentina,1986,201,2317100,8.67,,110.934.442.763,4072,606
Argentina,1986,186,2428900,7.66,,110.934.442.763,4072,607
Argentina,1986,188,3374300,5.57,,110.934.442.763,4072,608
Argentina,1986,96,2197600,4.37,,110.934.442.763,4072,609
Argentina,1986,101,2367600,4.27,,110.934.442.763,4072,610
Argentina,1986,10,3061400,0.33,,110.934.442.763,4072,611
Argentina,1986,7,2971900,0.24,,110.934.442.763,4072,612
Argentina,1987,200,369800,54.08,,111.106.191.358,4026,613
Argentina,1987,532,2034500,26.15,,111.106.191.358,4026,614
Argentina,1987,482,3409100,14.14,,111.106.191.358,4026,615
Argentina,1987,57,547000,10.42,,111.106.191.358,4026,616
Argentina,1987,224,2347300,9.54,,111.106.191.358,4026,617
Argentina,1987,192,2276200,8.44,,111.106.191.358,4026,618
Argentina,1987,179,2460600,7.27,,111.106.191.358,4026,619
Argentina,1987,209,3418300,6.11,,111.106.191.358,4026,620
Argentina,1987,89,2226200,4,,111.106.191.358,4026,621
Argentina,1987,93,2398400,3.88,,111.106.191.358,4026,622
Argentina,1987,15,3101300,0.48,,111.106.191.358,4026,623
Argentina,1987,14,3010700,0.47,,111.106.191.358,4026,624
Argentina,1988,216,392000,55.1,,126.206.817.196,4458,625
Argentina,1988,550,2079000,26.46,,126.206.817.196,4458,626
Argentina,1988,477,3503000,13.62,,126.206.817.196,4458,627
Argentina,1988,61,602000,10.13,,126.206.817.196,4458,628
Argentina,1988,233,2412000,9.66,,126.206.817.196,4458,629
Argentina,1988,215,2276000,9.45,,126.206.817.196,4458,630
Argentina,1988,211,2524000,8.36,,126.206.817.196,4458,631
Argentina,1988,198,3508000,5.64,,126.206.817.196,4458,632
Argentina,1988,101,2459000,4.11,,126.206.817.196,4458,633
Argentina,1988,61,2228000,2.74,,126.206.817.196,4458,634
Argentina,1988,20,3210000,0.62,,126.206.817.196,4458,635
Argentina,1988,11,3115000,0.35,,126.206.817.196,4458,636
Argentina,1989,208,400000,52,,76.636.898.036,2670,637
Argentina,1989,548,2105000,26.03,,76.636.898.036,2670,638
Argentina,1989,462,3561000,12.97,,76.636.898.036,2670,639
Argentina,1989,65,622000,10.45,,76.636.898.036,2670,640
Argentina,1989,219,2287000,9.58,,76.636.898.036,2670,641
Argentina,1989,201,2446000,8.22,,76.636.898.036,2670,642
Argentina,1989,186,2575000,7.22,,76.636.898.036,2670,643
Argentina,1989,166,3563000,4.66,,76.636.898.036,2670,644
Argentina,1989,83,2240000,3.71,,76.636.898.036,2670,645
Argentina,1989,80,2509000,3.19,,76.636.898.036,2670,646
Argentina,1989,18,3245000,0.55,,76.636.898.036,2670,647
Argentina,1989,11,3149000,0.35,,76.636.898.036,2670,648
Argentina,1990,226,411100,54.97,705,141.352.368.715,4859,649
Argentina,1990,502,2128000,23.59,705,141.352.368.715,4859,650
Argentina,1990,439,3619000,12.13,705,141.352.368.715,4859,651
Argentina,1990,61,643000,9.49,705,141.352.368.715,4859,652
Argentina,1990,182,2297000,7.92,705,141.352.368.715,4859,653
Argentina,1990,190,2477000,7.67,705,141.352.368.715,4859,654
Argentina,1990,174,2635000,6.6,705,141.352.368.715,4859,655
Argentina,1990,163,3622000,4.5,705,141.352.368.715,4859,656
Argentina,1990,91,2568000,3.54,705,141.352.368.715,4859,657
Argentina,1990,76,2251000,3.38,705,141.352.368.715,4859,658
Argentina,1990,22,3269000,0.67,705,141.352.368.715,4859,659
Argentina,1990,14,3171000,0.44,705,141.352.368.715,4859,660
Argentina,1991,184,396000,46.46,,189.719.984.268,6404,661
Argentina,1991,449,2130000,21.08,,189.719.984.268,6404,662
Argentina,1991,398,3580000,11.12,,189.719.984.268,6404,663
Argentina,1991,214,2277000,9.4,,189.719.984.268,6404,664
Argentina,1991,50,658000,7.6,,189.719.984.268,6404,665
Argentina,1991,169,2508000,6.74,,189.719.984.268,6404,666
Argentina,1991,179,2738000,6.54,,189.719.984.268,6404,667
Argentina,1991,133,3691000,3.6,,189.719.984.268,6404,668
Argentina,1991,77,2310000,3.33,,189.719.984.268,6404,669
Argentina,1991,61,2689000,2.27,,189.719.984.268,6404,670
Argentina,1991,28,3369000,0.83,,189.719.984.268,6404,671
Argentina,1991,9,3277000,0.27,,189.719.984.268,6404,672
Argentina,1992,194,404900,47.91,,228.788.617.202,7615,673
Argentina,1992,500,2150500,23.25,,228.788.617.202,7615,674
Argentina,1992,488,3616600,13.49,,228.788.617.202,7615,675
Argentina,1992,227,2306200,9.84,,228.788.617.202,7615,676
Argentina,1992,249,2834100,8.79,,228.788.617.202,7615,677
Argentina,1992,46,678000,6.78,,228.788.617.202,7615,678
Argentina,1992,147,2538400,5.79,,228.788.617.202,7615,679
Argentina,1992,140,3755500,3.73,,228.788.617.202,7615,680
Argentina,1992,79,2329100,3.39,,228.788.617.202,7615,681
Argentina,1992,79,2783500,2.84,,228.788.617.202,7615,682
Argentina,1992,22,3371800,0.65,,228.788.617.202,7615,683
Argentina,1992,13,3276800,0.4,,228.788.617.202,7615,684
Argentina,1993,229,413600,55.37,,236.741.715.015,7768,685
Argentina,1993,520,2171500,23.95,,236.741.715.015,7768,686
Argentina,1993,495,3672300,13.48,,236.741.715.015,7768,687
Argentina,1993,233,2336300,9.97,,236.741.715.015,7768,688
Argentina,1993,58,698400,8.3,,236.741.715.015,7768,689
Argentina,1993,235,2932300,8.01,,236.741.715.015,7768,690
Argentina,1993,126,2568300,4.91,,236.741.715.015,7768,691
Argentina,1993,144,3820400,3.77,,236.741.715.015,7768,692
Argentina,1993,76,2347800,3.24,,236.741.715.015,7768,693
Argentina,1993,73,2879300,2.54,,236.741.715.015,7768,694
Argentina,1993,25,3367500,0.74,,236.741.715.015,7768,695
Argentina,1993,16,3269800,0.49,,236.741.715.015,7768,696
Argentina,1994,192,423100,45.38,,257.440.000.000,8328,697
Argentina,1994,509,2192500,23.22,,257.440.000.000,8328,698
Argentina,1994,527,3729600,14.13,,257.440.000.000,8328,699
Argentina,1994,226,2369000,9.54,,257.440.000.000,8328,700
Argentina,1994,250,3027200,8.26,,257.440.000.000,8328,701
Argentina,1994,135,2597400,5.2,,257.440.000.000,8328,702
Argentina,1994,34,719700,4.72,,257.440.000.000,8328,703
Argentina,1994,160,3885600,4.12,,257.440.000.000,8328,704
Argentina,1994,98,2971300,3.3,,257.440.000.000,8328,705
Argentina,1994,72,2369900,3.04,,257.440.000.000,8328,706
Argentina,1994,27,3363000,0.8,,257.440.000.000,8328,707
Argentina,1994,11,3262900,0.34,,257.440.000.000,8328,708
Argentina,1995,190,433800,43.8,731,258.031.750.000,8232,709
Argentina,1995,515,2214000,23.26,731,258.031.750.000,8232,710
Argentina,1995,485,3787800,12.8,731,258.031.750.000,8232,711
Argentina,1995,218,2404900,9.06,731,258.031.750.000,8232,712
Argentina,1995,277,3112100,8.9,731,258.031.750.000,8232,713
Argentina,1995,49,742200,6.6,731,258.031.750.000,8232,714
Argentina,1995,134,2625900,5.1,731,258.031.750.000,8232,715
Argentina,1995,139,3950100,3.52,731,258.031.750.000,8232,716
Argentina,1995,101,3053300,3.31,731,258.031.750.000,8232,717
Argentina,1995,62,2396900,2.59,731,258.031.750.000,8232,718
Argentina,1995,19,3261100,0.58,731,258.031.750.000,8232,719
Argentina,1995,15,3363300,0.45,731,258.031.750.000,8232,720
Argentina,1996,189,445800,42.4,,272.149.750.000,8563,721
Argentina,1996,464,2235900,20.75,,272.149.750.000,8563,722
Argentina,1996,524,3847300,13.62,,272.149.750.000,8563,723
Argentina,1996,226,2442900,9.25,,272.149.750.000,8563,724
Argentina,1996,280,3185600,8.79,,272.149.750.000,8563,725
Argentina,1996,59,766100,7.7,,272.149.750.000,8563,726
Argentina,1996,131,2653800,4.94,,272.149.750.000,8563,727
Argentina,1996,176,4014100,4.38,,272.149.750.000,8563,728
Argentina,1996,105,3123600,3.36,,272.149.750.000,8563,729
Argentina,1996,52,2428400,2.14,,272.149.750.000,8563,730
Argentina,1996,14,3370400,0.42,,272.149.750.000,8563,731
Argentina,1996,9,3266800,0.28,,272.149.750.000,8563,732
Argentina,1997,195,490152,39.78,,292.859.000.000,9057,733
Argentina,1997,457,2252148,20.29,,292.859.000.000,9057,734
Argentina,1997,501,3934581,12.73,,292.859.000.000,9057,735
Argentina,1997,213,2460112,8.66,,292.859.000.000,9057,736
Argentina,1997,260,3198193,8.13,,292.859.000.000,9057,737
Argentina,1997,47,854095,5.5,,292.859.000.000,9057,738
Argentina,1997,131,2668528,4.91,,292.859.000.000,9057,739
Argentina,1997,165,4083427,4.04,,292.859.000.000,9057,740
Argentina,1997,113,3161000,3.57,,292.859.000.000,9057,741
Argentina,1997,72,2474330,2.91,,292.859.000.000,9057,742
Argentina,1997,19,3429860,0.55,,292.859.000.000,9057,743
Argentina,1997,11,3327355,0.33,,292.859.000.000,9057,744
Argentina,1998,201,504164,39.87,,298.948.250.000,9126,745
Argentina,1998,518,2274972,22.77,,298.948.250.000,9126,746
Argentina,1998,508,3990829,12.73,,298.948.250.000,9126,747
Argentina,1998,327,3243944,10.08,,298.948.250.000,9126,748
Argentina,1998,251,2497189,10.05,,298.948.250.000,9126,749
Argentina,1998,53,883724,6,,298.948.250.000,9126,750
Argentina,1998,140,2696429,5.19,,298.948.250.000,9126,751
Argentina,1998,114,3200362,3.56,,298.948.250.000,9126,752
Argentina,1998,147,4143203,3.55,,298.948.250.000,9126,753
Argentina,1998,52,2512005,2.07,,298.948.250.000,9126,754
Argentina,1998,20,3353473,0.6,,298.948.250.000,9126,755
Argentina,1998,16,3456965,0.46,,298.948.250.000,9126,756
Argentina,1999,204,515800,39.55,,283.523.000.000,8546,757
Argentina,1999,540,2301840,23.46,,283.523.000.000,8546,758
Argentina,1999,545,4045105,13.47,,283.523.000.000,8546,759
Argentina,1999,355,3279728,10.82,,283.523.000.000,8546,760
Argentina,1999,265,2543861,10.42,,283.523.000.000,8546,761
Argentina,1999,137,2727054,5.02,,283.523.000.000,8546,762
Argentina,1999,44,912898,4.82,,283.523.000.000,8546,763
Argentina,1999,141,4200203,3.36,,283.523.000.000,8546,764
Argentina,1999,101,3229424,3.13,,283.523.000.000,8546,765
Argentina,1999,50,2559176,1.95,,283.523.000.000,8546,766
Argentina,1999,21,3482230,0.6,,283.523.000.000,8546,767
Argentina,1999,20,3377543,0.59,,283.523.000.000,8546,768
Argentina,2000,232,525161,44.18,762,284.203.750.000,8462,769
Argentina,2000,602,2333377,25.8,762,284.203.750.000,8462,770
Argentina,2000,578,4096814,14.11,762,284.203.750.000,8462,771
Argentina,2000,463,3306109,14,762,284.203.750.000,8462,772
Argentina,2000,331,2602314,12.72,762,284.203.750.000,8462,773
Argentina,2000,133,2760512,4.82,762,284.203.750.000,8462,774
Argentina,2000,43,941957,4.56,762,284.203.750.000,8462,775
Argentina,2000,174,4253771,4.09,762,284.203.750.000,8462,776
Argentina,2000,116,3249247,3.57,762,284.203.750.000,8462,777
Argentina,2000,63,2617723,2.41,762,284.203.750.000,8462,778
Argentina,2000,21,3396135,0.62,762,284.203.750.000,8462,779
Argentina,2000,18,3502413,0.51,762,284.203.750.000,8462,780
Argentina,2001,250,547473,45.66,,268.696.750.000,7900,781
Argentina,2001,659,2358654,27.94,,268.696.750.000,7900,782
Argentina,2001,518,3325440,15.58,,268.696.750.000,7900,783
Argentina,2001,625,4145861,15.08,,268.696.750.000,7900,784
Argentina,2001,375,2675285,14.02,,268.696.750.000,7900,785
Argentina,2001,57,978346,5.83,,268.696.750.000,7900,786
Argentina,2001,166,3262682,5.09,,268.696.750.000,7900,787
Argentina,2001,137,2788628,4.91,,268.696.750.000,7900,788
Argentina,2001,210,4306817,4.88,,268.696.750.000,7900,789
Argentina,2001,82,2690206,3.05,,268.696.750.000,7900,790
Argentina,2001,29,3519935,0.82,,268.696.750.000,7900,791
Argentina,2001,24,3411619,0.7,,268.696.750.000,7900,792
Argentina,2002,234,566447,41.31,,97.724.004.252,2840,793
Argentina,2002,615,2387478,25.76,,97.724.004.252,2840,794
Argentina,2002,542,3331708,16.27,,97.724.004.252,2840,795
Argentina,2002,412,2758283,14.94,,97.724.004.252,2840,796
Argentina,2002,619,4191889,14.77,,97.724.004.252,2840,797
